,timestamp,PV_obs,GHI,DNI,DHI,SA,SZ,CO,Temp
59,2020-09-03 11:00:00,0.30000000000000004,342.0,50.0,307.0,-167.0,46.0,50.0,17.3
60,2020-09-03 12:00:00,0.4,384.0,21.0,369.0,172.0,46.0,43.9,17.3
61,2020-09-03 13:00:00,0.4,576.0,534.0,222.0,152.0,48.0,11.3,17.6
62,2020-09-03 14:00:00,0.9,347.0,121.0,280.0,135.0,54.0,38.4,17.7
63,2020-09-03 15:00:00,1.2,400.0,503.0,161.0,119.0,61.0,11.2,17.0
64,2020-09-03 16:00:00,0.8,302.0,631.0,81.0,105.0,69.0,2.2,16.0
65,2020-09-03 17:00:00,0.5,156.0,509.0,49.0,93.0,78.0,0.30000000000000004,15.1
66,2020-09-03 18:00:00,0.2,26.0,63.0,19.0,81.0,87.0,7.7,14.1
67,2020-09-03 19:00:00,0.0,0.0,0.0,0.0,69.0,96.0,0.30000000000000004,13.0
68,2020-09-03 20:00:00,0.0,0.0,0.0,0.0,56.0,104.0,27.3,12.3
69,2020-09-03 21:00:00,0.0,0.0,0.0,0.0,42.0,111.0,48.9,12.2
70,2020-09-03 22:00:00,0.0,0.0,0.0,0.0,27.0,116.0,43.4,11.9
71,2020-09-03 23:00:00,0.0,0.0,0.0,0.0,11.0,119.0,40.7,11.5
72,2020-09-04 00:00:00,0.0,0.0,0.0,0.0,-6.0,119.0,39.0,11.1
73,2020-09-04 01:00:00,0.0,0.0,0.0,0.0,-23.0,117.0,40.3,10.7
74,2020-09-04 02:00:00,0.0,0.0,0.0,0.0,-39.0,112.0,43.0,10.3
75,2020-09-04 03:00:00,0.0,0.0,0.0,0.0,-53.0,106.0,39.9,9.8
76,2020-09-04 04:00:00,0.0,0.0,0.0,0.0,-66.0,98.0,41.6,9.3
77,2020-09-04 05:00:00,0.0,5.0,0.0,5.0,-78.0,90.0,44.3,9.2
78,2020-09-04 06:00:00,0.0,59.0,0.0,59.0,-90.0,81.0,47.0,10.1
79,2020-09-04 07:00:00,0.0,149.0,27.0,141.0,-102.0,72.0,43.6,11.5
80,2020-09-04 08:00:00,0.1,255.0,76.0,219.0,-116.0,63.0,38.5,12.6
81,2020-09-04 09:00:00,0.2,354.0,83.0,308.0,-130.0,56.0,34.0,13.6
82,2020-09-04 10:00:00,0.7000000000000001,329.0,19.0,317.0,-148.0,50.0,47.7,14.4
83,2020-09-04 11:00:00,1.1,355.0,0.0,355.0,-167.0,46.0,47.7,14.5
84,2020-09-04 12:00:00,1.0,287.0,0.0,287.0,172.0,46.0,57.8,14.4
85,2020-09-04 13:00:00,0.7000000000000001,365.0,0.0,365.0,152.0,49.0,43.0,14.6
86,2020-09-04 14:00:00,0.6000000000000001,350.0,4.0,347.0,135.0,54.0,37.6,14.7
87,2020-09-04 15:00:00,0.5,227.0,0.0,227.0,119.0,61.0,48.2,14.4
88,2020-09-04 16:00:00,0.7000000000000001,146.0,0.0,146.0,106.0,70.0,50.1,14.0
89,2020-09-04 17:00:00,0.4,108.0,60.0,96.0,93.0,79.0,24.5,13.3
90,2020-09-04 18:00:00,0.30000000000000004,15.0,0.0,15.0,81.0,88.0,38.1,11.9
91,2020-09-04 19:00:00,0.1,0.0,0.0,0.0,69.0,96.0,51.3,10.5
92,2020-09-04 20:00:00,0.0,0.0,0.0,0.0,56.0,104.0,43.9,9.7
93,2020-09-04 21:00:00,0.0,0.0,0.0,0.0,42.0,111.0,36.1,9.3
94,2020-09-04 22:00:00,0.0,0.0,0.0,0.0,27.0,116.0,22.8,9.1
95,2020-09-04 23:00:00,0.0,0.0,0.0,0.0,11.0,119.0,37.3,9.1
96,2020-09-05 00:00:00,0.0,0.0,0.0,0.0,-6.0,120.0,1.0,9.1
97,2020-09-05 01:00:00,0.0,0.0,0.0,0.0,-23.0,117.0,0.0,9.3
98,2020-09-05 02:00:00,0.0,0.0,0.0,0.0,-39.0,113.0,0.0,9.2
99,2020-09-05 03:00:00,0.0,0.0,0.0,0.0,-53.0,106.0,0.2,8.8
100,2020-09-05 04:00:00,0.0,0.0,0.0,0.0,-66.0,98.0,0.9,8.6
101,2020-09-05 05:00:00,0.0,10.0,41.0,7.0,-78.0,90.0,6.2,8.7
102,2020-09-05 06:00:00,0.0,98.0,204.0,62.0,-90.0,81.0,12.3,9.4
103,2020-09-05 07:00:00,0.0,176.0,189.0,126.0,-103.0,72.0,29.2,10.8
104,2020-09-05 08:00:00,0.0,146.0,0.0,146.0,-116.0,64.0,63.8,12.2
105,2020-09-05 09:00:00,0.30000000000000004,210.0,28.0,193.0,-131.0,56.0,62.1,13.3
106,2020-09-05 10:00:00,0.30000000000000004,402.0,218.0,260.0,-148.0,50.0,36.2,14.0
107,2020-09-05 11:00:00,0.30000000000000004,323.0,15.0,313.0,-167.0,47.0,52.1,14.5
108,2020-09-05 12:00:00,0.8,460.0,142.0,362.0,172.0,46.0,32.1,14.7
109,2020-09-05 13:00:00,1.1,456.0,239.0,298.0,152.0,49.0,28.8,15.0
110,2020-09-05 14:00:00,0.9,296.0,24.0,283.0,135.0,55.0,46.0,14.7
111,2020-09-05 15:00:00,1.1,250.0,163.0,168.0,119.0,62.0,44.5,14.2
112,2020-09-05 16:00:00,0.7000000000000001,207.0,112.0,169.0,106.0,70.0,28.6,14.0
113,2020-09-05 17:00:00,0.4,112.0,169.0,86.0,93.0,79.0,18.0,13.0
114,2020-09-05 18:00:00,0.0,20.0,50.0,15.0,81.0,88.0,32.0,11.3
115,2020-09-05 19:00:00,0.1,0.0,0.0,0.0,69.0,97.0,43.9,10.0
116,2020-09-05 20:00:00,0.0,0.0,0.0,0.0,56.0,105.0,52.0,9.4
117,2020-09-05 21:00:00,0.0,0.0,0.0,0.0,43.0,112.0,57.5,9.3
118,2020-09-05 22:00:00,0.0,0.0,0.0,0.0,27.0,117.0,47.2,9.3
119,2020-09-05 23:00:00,0.0,0.0,0.0,0.0,11.0,120.0,41.8,9.1
120,2020-09-06 00:00:00,0.0,0.0,0.0,0.0,-7.0,120.0,17.3,9.0
121,2020-09-06 01:00:00,0.0,0.0,0.0,0.0,-23.0,118.0,43.2,9.3
122,2020-09-06 02:00:00,0.0,0.0,0.0,0.0,-39.0,113.0,28.9,10.0
123,2020-09-06 03:00:00,0.0,0.0,0.0,0.0,-53.0,106.0,59.0,10.5
124,2020-09-06 04:00:00,0.0,0.0,0.0,0.0,-66.0,99.0,74.3,10.1
125,2020-09-06 05:00:00,0.0,5.0,0.0,5.0,-79.0,90.0,60.6,9.4
126,2020-09-06 06:00:00,0.0,62.0,0.0,62.0,-91.0,81.0,39.2,9.9
127,2020-09-06 07:00:00,0.0,139.0,12.0,135.0,-103.0,72.0,45.1,11.4
128,2020-09-06 08:00:00,0.0,179.0,18.0,173.0,-116.0,64.0,53.3,12.9
129,2020-09-06 09:00:00,0.2,328.0,90.0,276.0,-131.0,56.0,38.3,14.1
130,2020-09-06 10:00:00,0.5,374.0,35.0,352.0,-148.0,51.0,39.2,15.2
131,2020-09-06 11:00:00,0.6000000000000001,423.0,194.0,289.0,-167.0,47.0,36.6,15.9
132,2020-09-06 12:00:00,1.3,426.0,121.0,343.0,172.0,47.0,36.2,16.2
133,2020-09-06 13:00:00,0.9,244.0,0.0,244.0,152.0,50.0,61.1,16.3
134,2020-09-06 14:00:00,1.1,352.0,136.0,275.0,135.0,55.0,34.9,15.8
135,2020-09-06 15:00:00,0.9,314.0,122.0,257.0,119.0,62.0,26.7,15.5
136,2020-09-06 16:00:00,0.4,230.0,225.0,159.0,106.0,70.0,19.2,15.4
137,2020-09-06 17:00:00,0.4,138.0,457.0,48.0,93.0,79.0,1.9,14.2
138,2020-09-06 18:00:00,0.30000000000000004,20.0,68.0,14.0,82.0,88.0,2.7,12.5
139,2020-09-06 19:00:00,0.1,0.0,0.0,0.0,69.0,97.0,3.6,11.3
140,2020-09-06 20:00:00,0.0,0.0,0.0,0.0,57.0,105.0,54.6,10.7
141,2020-09-06 21:00:00,0.0,0.0,0.0,0.0,43.0,112.0,19.5,10.4
142,2020-09-06 22:00:00,0.0,0.0,0.0,0.0,27.0,117.0,45.0,10.1
143,2020-09-06 23:00:00,0.0,0.0,0.0,0.0,11.0,120.0,85.0,9.9
144,2020-09-07 00:00:00,0.0,0.0,0.0,0.0,-7.0,120.0,76.6,9.9
145,2020-09-07 01:00:00,0.0,0.0,0.0,0.0,-24.0,118.0,65.3,9.8
146,2020-09-07 02:00:00,0.0,0.0,0.0,0.0,-39.0,113.0,67.8,9.4
147,2020-09-07 03:00:00,0.0,0.0,0.0,0.0,-54.0,107.0,73.2,9.2
148,2020-09-07 04:00:00,0.0,0.0,0.0,0.0,-67.0,99.0,74.4,9.1
149,2020-09-07 05:00:00,0.0,1.0,0.0,1.0,-79.0,90.0,95.3,9.7
150,2020-09-07 06:00:00,0.0,23.0,0.0,23.0,-91.0,81.0,72.7,10.8
151,2020-09-07 07:00:00,0.0,56.0,0.0,56.0,-103.0,73.0,76.8,11.3
152,2020-09-07 08:00:00,0.0,106.0,0.0,106.0,-116.0,64.0,72.8,11.4
153,2020-09-07 09:00:00,0.0,242.0,0.0,242.0,-131.0,57.0,51.7,12.3
154,2020-09-07 10:00:00,0.1,237.0,0.0,237.0,-148.0,51.0,60.0,13.0
155,2020-09-07 11:00:00,0.5,238.0,0.0,238.0,-168.0,48.0,62.4,13.5
156,2020-09-07 12:00:00,0.6000000000000001,198.0,0.0,198.0,172.0,47.0,69.0,14.1
157,2020-09-07 13:00:00,0.6000000000000001,205.0,0.0,205.0,152.0,50.0,65.6,14.3
158,2020-09-07 14:00:00,0.4,207.0,0.0,207.0,135.0,55.0,59.7,14.5
159,2020-09-07 15:00:00,0.2,206.0,0.0,206.0,120.0,62.0,48.6,14.8
160,2020-09-07 16:00:00,0.2,130.0,0.0,130.0,106.0,71.0,50.7,15.0
161,2020-09-07 17:00:00,0.2,61.0,0.0,61.0,94.0,80.0,50.9,15.0
162,2020-09-07 18:00:00,0.1,11.0,0.0,11.0,82.0,89.0,40.9,14.8
163,2020-09-07 19:00:00,0.0,0.0,0.0,0.0,70.0,97.0,62.5,14.6
164,2020-09-07 20:00:00,0.0,0.0,0.0,0.0,57.0,105.0,77.0,14.6
165,2020-09-07 21:00:00,0.0,0.0,0.0,0.0,43.0,112.0,96.4,14.7
166,2020-09-07 22:00:00,0.0,0.0,0.0,0.0,27.0,117.0,94.6,14.7
167,2020-09-07 23:00:00,0.0,0.0,0.0,0.0,11.0,120.0,93.7,14.7
168,2020-09-08 00:00:00,0.0,0.0,0.0,0.0,-7.0,121.0,75.4,14.6
169,2020-09-08 01:00:00,0.0,0.0,0.0,0.0,-24.0,118.0,73.5,14.7
170,2020-09-08 02:00:00,0.0,0.0,0.0,0.0,-40.0,114.0,38.2,14.6
171,2020-09-08 03:00:00,0.0,0.0,0.0,0.0,-54.0,107.0,33.6,14.5
172,2020-09-08 04:00:00,0.0,0.0,0.0,0.0,-67.0,99.0,37.0,14.8
173,2020-09-08 05:00:00,0.0,6.0,14.0,5.0,-79.0,91.0,24.1,14.7
174,2020-09-08 06:00:00,0.0,44.0,21.0,42.0,-91.0,82.0,52.2,15.0
175,2020-09-08 07:00:00,0.0,100.0,0.0,100.0,-104.0,73.0,58.4,16.3
176,2020-09-08 08:00:00,0.0,160.0,0.0,160.0,-117.0,64.0,58.1,17.7
177,2020-09-08 09:00:00,0.1,197.0,0.0,197.0,-132.0,57.0,60.9,18.6
178,2020-09-08 10:00:00,0.2,238.0,4.0,236.0,-149.0,51.0,60.0,19.0
179,2020-09-08 11:00:00,0.4,464.0,216.0,318.0,-168.0,48.0,27.6,20.3
180,2020-09-08 12:00:00,0.4,486.0,211.0,344.0,172.0,48.0,23.8,21.7
181,2020-09-08 13:00:00,0.8,446.0,172.0,340.0,153.0,50.0,25.0,22.0
182,2020-09-08 14:00:00,1.1,502.0,655.0,131.0,135.0,56.0,2.8,21.9
183,2020-09-08 15:00:00,0.9,282.0,108.0,229.0,120.0,63.0,30.6,20.8
184,2020-09-08 16:00:00,0.8,156.0,13.0,152.0,106.0,71.0,41.1,20.0
185,2020-09-08 17:00:00,0.4,98.0,189.0,71.0,94.0,80.0,14.0,19.4
186,2020-09-08 18:00:00,0.2,13.0,39.0,9.0,82.0,89.0,34.8,18.3
187,2020-09-08 19:00:00,0.0,0.0,0.0,0.0,70.0,98.0,45.6,17.6
188,2020-09-08 20:00:00,0.0,0.0,0.0,0.0,57.0,106.0,50.9,17.1
189,2020-09-08 21:00:00,0.0,0.0,0.0,0.0,43.0,113.0,40.7,16.9
190,2020-09-08 22:00:00,0.0,0.0,0.0,0.0,27.0,118.0,29.3,17.0
191,2020-09-08 23:00:00,0.0,0.0,0.0,0.0,10.0,121.0,37.7,16.9
192,2020-09-09 00:00:00,0.0,0.0,0.0,0.0,-7.0,121.0,39.5,16.7
193,2020-09-09 01:00:00,0.0,0.0,0.0,0.0,-24.0,119.0,37.6,16.3
194,2020-09-09 02:00:00,0.0,0.0,0.0,0.0,-40.0,114.0,43.4,16.2
195,2020-09-09 03:00:00,0.0,0.0,0.0,0.0,-54.0,107.0,45.1,16.2
196,2020-09-09 04:00:00,0.0,0.0,0.0,0.0,-67.0,100.0,42.8,16.0
197,2020-09-09 05:00:00,0.0,5.0,7.0,4.0,-80.0,91.0,28.8,15.9
198,2020-09-09 06:00:00,0.0,36.0,0.0,36.0,-92.0,82.0,59.9,16.0
199,2020-09-09 07:00:00,0.0,96.0,0.0,96.0,-104.0,73.0,61.4,15.0
200,2020-09-09 08:00:00,0.0,256.0,104.0,206.0,-117.0,65.0,36.2,14.5
201,2020-09-09 09:00:00,0.0,494.0,662.0,136.0,-132.0,57.0,6.0,15.1
202,2020-09-09 10:00:00,0.5,624.0,872.0,81.0,-149.0,52.0,0.4,15.6
203,2020-09-09 11:00:00,1.5,616.0,647.0,187.0,-168.0,48.0,8.8,16.0
204,2020-09-09 12:00:00,1.6,472.0,162.0,363.0,172.0,48.0,30.2,16.2
205,2020-09-09 13:00:00,1.8,558.0,550.0,212.0,153.0,51.0,11.5,16.0
206,2020-09-09 14:00:00,1.5,489.0,560.0,181.0,135.0,56.0,10.2,15.8
207,2020-09-09 15:00:00,1.0,359.0,369.0,189.0,120.0,63.0,15.9,15.5
208,2020-09-09 16:00:00,1.2,236.0,352.0,132.0,106.0,71.0,13.5,14.9
209,2020-09-09 17:00:00,0.4,122.0,429.0,46.0,94.0,80.0,0.5,13.7
210,2020-09-09 18:00:00,0.1,14.0,57.0,9.0,82.0,89.0,0.2,12.1
211,2020-09-09 19:00:00,0.0,0.0,0.0,0.0,70.0,98.0,23.1,11.0
212,2020-09-09 20:00:00,0.0,0.0,0.0,0.0,57.0,106.0,44.4,10.3
213,2020-09-09 21:00:00,0.0,0.0,0.0,0.0,43.0,113.0,20.2,9.8
214,2020-09-09 22:00:00,0.0,0.0,0.0,0.0,27.0,118.0,1.8,9.4
215,2020-09-09 23:00:00,0.0,0.0,0.0,0.0,10.0,121.0,2.1,9.1
216,2020-09-10 00:00:00,0.0,0.0,0.0,0.0,-7.0,121.0,24.2,8.7
217,2020-09-10 01:00:00,0.0,0.0,0.0,0.0,-24.0,119.0,38.2,8.4
218,2020-09-10 02:00:00,0.0,0.0,0.0,0.0,-40.0,114.0,33.6,8.1
219,2020-09-10 03:00:00,0.0,0.0,0.0,0.0,-54.0,108.0,42.8,7.8
220,2020-09-10 04:00:00,0.0,0.0,0.0,0.0,-68.0,100.0,53.5,7.8
221,2020-09-10 05:00:00,0.0,2.0,0.0,2.0,-80.0,91.0,63.3,8.5
222,2020-09-10 06:00:00,0.0,28.0,0.0,28.0,-92.0,82.0,67.0,9.6
223,2020-09-10 07:00:00,0.0,75.0,0.0,75.0,-104.0,73.0,68.5,10.3
224,2020-09-10 08:00:00,0.0,143.0,0.0,143.0,-117.0,65.0,61.9,11.0
225,2020-09-10 09:00:00,0.0,181.0,0.0,181.0,-132.0,58.0,64.0,12.1
226,2020-09-10 10:00:00,0.30000000000000004,230.0,0.0,230.0,-149.0,52.0,61.3,13.2
227,2020-09-10 11:00:00,0.30000000000000004,223.0,0.0,223.0,-168.0,49.0,65.6,13.6
228,2020-09-10 12:00:00,0.4,216.0,0.0,216.0,172.0,48.0,66.6,13.7
229,2020-09-10 13:00:00,0.30000000000000004,224.0,0.0,224.0,153.0,51.0,62.3,13.9
230,2020-09-10 14:00:00,0.30000000000000004,236.0,0.0,236.0,135.0,56.0,53.1,14.0
231,2020-09-10 15:00:00,0.30000000000000004,203.0,0.0,203.0,120.0,64.0,47.0,14.2
232,2020-09-10 16:00:00,0.5,139.0,0.0,139.0,107.0,72.0,41.5,14.0
233,2020-09-10 17:00:00,0.2,70.0,23.0,67.0,94.0,81.0,23.0,12.9
234,2020-09-10 18:00:00,0.2,4.0,0.0,4.0,82.0,90.0,84.2,12.0
235,2020-09-10 19:00:00,0.0,0.0,0.0,0.0,70.0,98.0,73.1,11.3
236,2020-09-10 20:00:00,0.0,0.0,0.0,0.0,57.0,107.0,66.4,10.1
237,2020-09-10 21:00:00,0.0,0.0,0.0,0.0,43.0,113.0,76.5,9.0
238,2020-09-10 22:00:00,0.0,0.0,0.0,0.0,27.0,119.0,93.2,8.4
239,2020-09-10 23:00:00,0.0,0.0,0.0,0.0,10.0,122.0,87.7,8.4
240,2020-09-11 00:00:00,0.0,0.0,0.0,0.0,-7.0,122.0,68.3,8.6
241,2020-09-11 01:00:00,0.0,0.0,0.0,0.0,-24.0,119.0,77.0,8.6
242,2020-09-11 02:00:00,0.0,0.0,0.0,0.0,-40.0,115.0,63.0,8.5
243,2020-09-11 03:00:00,0.0,0.0,0.0,0.0,-55.0,108.0,81.1,8.5
244,2020-09-11 04:00:00,0.0,0.0,0.0,0.0,-68.0,100.0,83.0,8.6
245,2020-09-11 05:00:00,0.0,1.0,0.0,1.0,-80.0,91.0,63.3,8.8
246,2020-09-11 06:00:00,0.0,32.0,0.0,32.0,-92.0,82.0,50.0,9.7
247,2020-09-11 07:00:00,0.0,74.0,0.0,74.0,-104.0,74.0,54.6,11.0
248,2020-09-11 08:00:00,0.0,136.0,0.0,136.0,-118.0,65.0,53.7,12.7
249,2020-09-11 09:00:00,0.30000000000000004,219.0,0.0,219.0,-133.0,58.0,49.1,14.2
250,2020-09-11 10:00:00,0.30000000000000004,338.0,4.0,335.0,-150.0,52.0,37.5,14.8
251,2020-09-11 11:00:00,0.2,331.0,6.0,327.0,-168.0,49.0,45.8,15.1
252,2020-09-11 12:00:00,0.7000000000000001,395.0,15.0,385.0,172.0,49.0,36.0,15.5
253,2020-09-11 13:00:00,1.0,415.0,96.0,358.0,153.0,52.0,27.5,15.6
254,2020-09-11 14:00:00,0.6000000000000001,464.0,498.0,192.0,135.0,57.0,5.0,15.5
255,2020-09-11 15:00:00,0.7000000000000001,326.0,293.0,195.0,120.0,64.0,11.8,15.5
256,2020-09-11 16:00:00,0.8,219.0,344.0,113.0,107.0,72.0,3.3,15.0
257,2020-09-11 17:00:00,0.5,85.0,141.0,61.0,94.0,81.0,4.3,14.0
258,2020-09-11 18:00:00,0.2,6.0,0.0,6.0,82.0,90.0,52.9,12.9
259,2020-09-11 19:00:00,0.0,0.0,0.0,0.0,70.0,99.0,61.3,12.2
260,2020-09-11 20:00:00,0.0,0.0,0.0,0.0,57.0,107.0,80.5,12.2
261,2020-09-11 21:00:00,0.0,0.0,0.0,0.0,43.0,114.0,86.6,12.6
262,2020-09-11 22:00:00,0.0,0.0,0.0,0.0,27.0,119.0,84.9,13.1
263,2020-09-11 23:00:00,0.0,0.0,0.0,0.0,10.0,122.0,97.0,13.2
264,2020-09-12 00:00:00,0.0,0.0,0.0,0.0,-7.0,122.0,94.5,13.2
265,2020-09-12 01:00:00,0.0,0.0,0.0,0.0,-25.0,120.0,84.0,13.1
266,2020-09-12 02:00:00,0.0,0.0,0.0,0.0,-41.0,115.0,71.5,12.8
267,2020-09-12 03:00:00,0.0,0.0,0.0,0.0,-55.0,108.0,36.3,12.4
268,2020-09-12 04:00:00,0.0,0.0,0.0,0.0,-68.0,100.0,41.5,11.3
269,2020-09-12 05:00:00,0.0,3.0,0.0,3.0,-80.0,92.0,46.1,10.0
270,2020-09-12 06:00:00,0.0,72.0,211.0,40.0,-92.0,83.0,16.5,10.2
271,2020-09-12 07:00:00,0.0,224.0,543.0,72.0,-105.0,74.0,0.6000000000000001,11.6
272,2020-09-12 08:00:00,0.1,366.0,653.0,94.0,-118.0,65.0,0.5,13.0
273,2020-09-12 09:00:00,0.6000000000000001,481.0,676.0,125.0,-133.0,58.0,1.7000000000000002,14.2
274,2020-09-12 10:00:00,1.1,577.0,746.0,123.0,-150.0,53.0,1.1,15.1
275,2020-09-12 11:00:00,1.5,633.0,807.0,108.0,-169.0,49.0,0.0,15.6
276,2020-09-12 12:00:00,1.3,603.0,667.0,167.0,172.0,49.0,5.1,15.4
277,2020-09-12 13:00:00,1.6,592.0,784.0,108.0,153.0,52.0,0.0,15.6
278,2020-09-12 14:00:00,1.4,502.0,723.0,111.0,135.0,57.0,0.0,16.2
279,2020-09-12 15:00:00,1.3,380.0,638.0,102.0,120.0,64.0,0.0,16.0
280,2020-09-12 16:00:00,1.1,225.0,397.0,99.0,107.0,73.0,4.8,15.3
281,2020-09-12 17:00:00,0.6000000000000001,77.0,127.0,56.0,94.0,81.0,17.4,14.1
282,2020-09-12 18:00:00,0.1,4.0,0.0,4.0,82.0,90.0,62.6,12.9
283,2020-09-12 19:00:00,0.0,0.0,0.0,0.0,70.0,99.0,61.6,12.3
284,2020-09-12 20:00:00,0.0,0.0,0.0,0.0,57.0,107.0,51.0,12.2
285,2020-09-12 21:00:00,0.0,0.0,0.0,0.0,43.0,114.0,31.2,11.7
286,2020-09-12 22:00:00,0.0,0.0,0.0,0.0,27.0,119.0,55.2,11.2
287,2020-09-12 23:00:00,0.0,0.0,0.0,0.0,10.0,122.0,89.2,11.2
288,2020-09-13 00:00:00,0.0,0.0,0.0,0.0,-8.0,123.0,89.4,11.5
